Province,EMIS,Centre Name,Exam Number,Type of Achievement,Subj Code 1,Subj Name 1,Subj Code 2,Subj Name 2,Subj Code 3,Subj Name 3,Subj Code 4,Subj Name 4,Subj Code 5,Subj Name 5,Subj Code 6,Subj Name 6,Subj Code 7,Subj Name 7,Subj Code 8,Subj Name 8
NORTH-WEST,9205028,GATELAPELE SECONDARY SCHOOL,9252050280060,Admission to Diploma,,,,,,,,,,,,,,,,
NORTH-WEST,9205028,GATELAPELE SECONDARY SCHOOL,9252050280061,Admission to Higher Certificate,,,,,,,,,,,,,,,,
NORTH-WEST,9205028,GATELAPELE SECONDARY SCHOOL,9252050280065,Admission to Bachelor Degree,SETHL,Setswana Home Language,,,,,,,,,,,,,,
NORTH-WEST,9205028,GATELAPELE SECONDARY SCHOOL,9252050280066,Admission to Diploma,,,,,,,,,,,,,,,,
NORTH-WEST,9205028,GATELAPELE SECONDARY SCHOOL,9252050280067,Admission to Bachelor Degree,,,,,,,,,,,,,,,,
NORTH-WEST,9205028,GATELAPELE SECONDARY SCHOOL,9252050280068,Admission to Bachelor Degree,,,,,,,,,,,,,,,,
NORTH-WEST,9205028,GATELAPELE SECONDARY SCHOOL,9252050280069,Admission to Diploma,,,,,,,,,,,,,,,,
NORTH-WEST,9205028,GATELAPELE SECONDARY SCHOOL,9252050280071,Admission to Diploma,,,,,,,,,,,,,,,,
NORTH-WEST,9205028,GATELAPELE SECONDARY SCHOOL,9252050280073,Admission to Diploma,,,,,,,,,,,,,,,,
NORTH-WEST,9205028,GATELAPELE SECONDARY SCHOOL,9252050280074,Admission to Bachelor Degree,,,,,,,,,,,,,,,,
NORTH-WEST,9205028,GATELAPELE SECONDARY SCHOOL,9252050280075,Admission to Higher Certificate,,,,,,,,,,,,,,,,
NORTH-WEST,9205028,GATELAPELE SECONDARY SCHOOL,9252050280076,Admission to Bachelor Degree,,,,,,,,,,,,,,,,
NORTH-WEST,9205028,GATELAPELE SECONDARY SCHOOL,9252050280077,Admission to Higher Certificate,,,,,,,,,,,,,,,,
NORTH-WEST,9205028,GATELAPELE SECONDARY SCHOOL,9252050280079,Admission to Diploma,,,,,,,,,,,,,,,,
NORTH-WEST,9205028,GATELAPELE SECONDARY SCHOOL,9252050280080,Admission to Diploma,,,,,,,,,,,,,,,,
NORTH-WEST,9205028,GATELAPELE SECONDARY SCHOOL,9252050280081,Admission to Bachelor Degree,,,,,,,,,,,,,,,,
NORTH-WEST,9205028,GATELAPELE SECONDARY SCHOOL,9252050280082,Admission to Higher Certificate,,,,,,,,,,,,,,,,
NORTH-WEST,9205028,GATELAPELE SECONDARY SCHOOL,9252050280083,Admission to Higher Certificate,,,,,,,,,,,,,,,,
NORTH-WEST,9205028,GATELAPELE SECONDARY SCHOOL,9252050280085,Admission to Bachelor Degree,,,,,,,,,,,,,,,,
NORTH-WEST,9205028,GATELAPELE SECONDARY SCHOOL,9252050280086,Admission to Bachelor Degree,,,,,,,,,,,,,,,,
NORTH-WEST,9205028,GATELAPELE SECONDARY SCHOOL,9252050280087,Admission to Bachelor Degree,SETHL,Setswana Home Language,,,,,,,,,,,,,,
NORTH-WEST,9205028,GATELAPELE SECONDARY SCHOOL,9252050280090,Admission to Bachelor Degree,,,,,,,,,,,,,,,,
NORTH-WEST,9205028,GATELAPELE SECONDARY SCHOOL,9252050280091,Admission to Higher Certificate,,,,,,,,,,,,,,,,
NORTH-WEST,9205028,GATELAPELE SECONDARY SCHOOL,9252050280092,Admission to Diploma,,,,,,,,,,,,,,,,
NORTH-WEST,9205028,GATELAPELE SECONDARY SCHOOL,9252050280093,Admission to Bachelor Degree,,,,,,,,,,,,,,,,
NORTH-WEST,9205028,GATELAPELE SECONDARY SCHOOL,9252050280094,Admission to Higher Certificate,,,,,,,,,,,,,,,,
NORTH-WEST,9205028,GATELAPELE SECONDARY SCHOOL,9252050280096,Admission to Diploma,,,,,,,,,,,,,,,,
NORTH-WEST,9205028,GATELAPELE SECONDARY SCHOOL,9252050280097,Admission to Diploma,,,,,,,,,,,,,,,,
NORTH-WEST,9205028,GATELAPELE SECONDARY SCHOOL,9252050280098,Admission to Diploma,,,,,,,,,,,,,,,,
NORTH-WEST,9205028,GATELAPELE SECONDARY SCHOOL,9252050280099,Admission to Diploma,,,,,,,,,,,,,,,,
NORTH-WEST,9205028,GATELAPELE SECONDARY SCHOOL,9252050280100,Admission to Higher Certificate,,,,,,,,,,,,,,,,
NORTH-WEST,9205028,GATELAPELE SECONDARY SCHOOL,9252050280101,Admission to Bachelor Degree,,,,,,,,,,,,,,,,
NORTH-WEST,9205028,GATELAPELE SECONDARY SCHOOL,9252050280103,Admission to Diploma,,,,,,,,,,,,,,,,
NORTH-WEST,9205028,GATELAPELE SECONDARY SCHOOL,9252050280104,Admission to Diploma,,,,,,,,,,,,,,,,
NORTH-WEST,9205028,GATELAPELE SECONDARY SCHOOL,9252050280105,Admission to Bachelor Degree,,,,,,,,,,,,,,,,
NORTH-WEST,9205028,GATELAPELE SECONDARY SCHOOL,9252050280106,Admission to Diploma,,,,,,,,,,,,,,,,
NORTH-WEST,9205028,GATELAPELE SECONDARY SCHOOL,9252050280107,Admission to Diploma,,,,,,,,,,,,,,,,
NORTH-WEST,9205028,GATELAPELE SECONDARY SCHOOL,9252050280108,Admission to Diploma,,,,,,,,,,,,,,,,
NORTH-WEST,9205028,GATELAPELE SECONDARY SCHOOL,9252050280109,Admission to Bachelor Degree,,,,,,,,,,,,,,,,
NORTH-WEST,9205028,GATELAPELE SECONDARY SCHOOL,9252050280110,Admission to Bachelor Degree,,,,,,,,,,,,,,,,
NORTH-WEST,9205028,GATELAPELE SECONDARY SCHOOL,9252050280111,Admission to Bachelor Degree,,,,,,,,,,,,,,,,
NORTH-WEST,9205028,GATELAPELE SECONDARY SCHOOL,9252050280113,Admission to Bachelor Degree,,,,,,,,,,,,,,,,
NORTH-WEST,9205028,GATELAPELE SECONDARY SCHOOL,9252050280114,Admission to Diploma,,,,,,,,,,,,,,,,
NORTH-WEST,9205028,GATELAPELE SECONDARY SCHOOL,9252050280115,Admission to Higher Certificate,,,,,,,,,,,,,,,,
NORTH-WEST,9205060,LERUNTSE-LESEDI SEC SCHOOL,9252050600001,Admission to Bachelor Degree,,,,,,,,,,,,,,,,
NORTH-WEST,9205060,LERUNTSE-LESEDI SEC SCHOOL,9252050600002,Admission to Diploma,LIFE,Life Orientation,,,,,,,,,,,,,,
NORTH-WEST,9205060,LERUNTSE-LESEDI SEC SCHOOL,9252050600003,Admission to Diploma,,,,,,,,,,,,,,,,
NORTH-WEST,9205060,LERUNTSE-LESEDI SEC SCHOOL,9252050600004,Admission to Diploma,,,,,,,,,,,,,,,,
NORTH-WEST,9205060,LERUNTSE-LESEDI SEC SCHOOL,9252050600005,Admission to Higher Certificate,,,,,,,,,,,,,,,,
NORTH-WEST,9205060,LERUNTSE-LESEDI SEC SCHOOL,9252050600006,Admission to Bachelor Degree,,,,,,,,,,,,,,,,
NORTH-WEST,9205060,LERUNTSE-LESEDI SEC SCHOOL,9252050600007,Admission to Diploma,,,,,,,,,,,,,,,,
NORTH-WEST,9205060,LERUNTSE-LESEDI SEC SCHOOL,9252050600008,Admission to Bachelor Degree,LIFE,Life Orientation,,,,,,,,,,,,,,
NORTH-WEST,9205060,LERUNTSE-LESEDI SEC SCHOOL,9252050600009,Admission to Diploma,,,,,,,,,,,,,,,,
NORTH-WEST,9205060,LERUNTSE-LESEDI SEC SCHOOL,9252050600010,Admission to Bachelor Degree,,,,,,,,,,,,,,,,
NORTH-WEST,9205060,LERUNTSE-LESEDI SEC SCHOOL,9252050600011,Admission to Diploma,,,,,,,,,,,,,,,,
NORTH-WEST,9205060,LERUNTSE-LESEDI SEC SCHOOL,9252050600012,Admission to Diploma,,,,,,,,,,,,,,,,
NORTH-WEST,9205060,LERUNTSE-LESEDI SEC SCHOOL,9252050600013,Admission to Diploma,,,,,,,,,,,,,,,,
NORTH-WEST,9205060,LERUNTSE-LESEDI SEC SCHOOL,9252050600014,Admission to Higher Certificate,,,,,,,,,,,,,,,,
NORTH-WEST,9205060,LERUNTSE-LESEDI SEC SCHOOL,9252050600015,Admission to Diploma,,,,,,,,,,,,,,,,
NORTH-WEST,9205060,LERUNTSE-LESEDI SEC SCHOOL,9252050600016,Admission to Bachelor Degree,,,,,,,,,,,,,,,,
NORTH-WEST,9205060,LERUNTSE-LESEDI SEC SCHOOL,9252050600017,Admission to Diploma,,,,,,,,,,,,,,,,
NORTH-WEST,9205060,LERUNTSE-LESEDI SEC SCHOOL,9252050600018,Admission to Bachelor Degree,SETHL,Setswana Home Language,,,,,,,,,,,,,,
NORTH-WEST,9205060,LERUNTSE-LESEDI SEC SCHOOL,9252050600019,Admission to Bachelor Degree,,,,,,,,,,,,,,,,
NORTH-WEST,9205060,LERUNTSE-LESEDI SEC SCHOOL,9252050600020,Admission to Bachelor Degree,LIFE,Life Orientation,,,,,,,,,,,,,,
NORTH-WEST,9205060,LERUNTSE-LESEDI SEC SCHOOL,9252050600021,Admission to Diploma,,,,,,,,,,,,,,,,
NORTH-WEST,9205060,LERUNTSE-LESEDI SEC SCHOOL,9252050600022,Admission to Bachelor Degree,,,,,,,,,,,,,,,,
NORTH-WEST,9205060,LERUNTSE-LESEDI SEC SCHOOL,9252050600023,Admission to Bachelor Degree,,,,,,,,,,,,,,,,
NORTH-WEST,9205060,LERUNTSE-LESEDI SEC SCHOOL,9252050600024,Admission to Higher Certificate,,,,,,,,,,,,,,,,
NORTH-WEST,9205060,LERUNTSE-LESEDI SEC SCHOOL,9252050600025,Admission to Bachelor Degree,,,,,,,,,,,,,,,,
NORTH-WEST,9205060,LERUNTSE-LESEDI SEC SCHOOL,9252050600026,Admission to Bachelor Degree,,,,,,,,,,,,,,,,
NORTH-WEST,9205060,LERUNTSE-LESEDI SEC SCHOOL,9252050600027,Admission to Bachelor Degree,,,,,,,,,,,,,,,,
NORTH-WEST,9205060,LERUNTSE-LESEDI SEC SCHOOL,9252050600028,Admission to Bachelor Degree,,,,,,,,,,,,,,,,
NORTH-WEST,9205060,LERUNTSE-LESEDI SEC SCHOOL,9252050600030,Admission to Bachelor Degree,LIFE,Life Orientation,,,,,,,,,,,,,,
NORTH-WEST,9205060,LERUNTSE-LESEDI SEC SCHOOL,9252050600031,Admission to Diploma,,,,,,,,,,,,,,,,
NORTH-WEST,9205060,LERUNTSE-LESEDI SEC SCHOOL,9252050600032,Admission to Higher Certificate,,,,,,,,,,,,,,,,
NORTH-WEST,9205060,LERUNTSE-LESEDI SEC SCHOOL,9252050600033,Admission to Diploma,,,,,,,,,,,,,,,,
NORTH-WEST,9205060,LERUNTSE-LESEDI SEC SCHOOL,9252050600034,Admission to Bachelor Degree,,,,,,,,,,,,,,,,
NORTH-WEST,9205060,LERUNTSE-LESEDI SEC SCHOOL,9252050600035,Admission to Higher Certificate,,,,,,,,,,,,,,,,
NORTH-WEST,9205060,LERUNTSE-LESEDI SEC SCHOOL,9252050600036,Admission to Higher Certificate,,,,,,,,,,,,,,,,
NORTH-WEST,9205060,LERUNTSE-LESEDI SEC SCHOOL,9252050600037,Admission to Diploma,SETHL,Setswana Home Language,,,,,,,,,,,,,,
NORTH-WEST,9205060,LERUNTSE-LESEDI SEC SCHOOL,9252050600038,Admission to Diploma,,,,,,,,,,,,,,,,
NORTH-WEST,9205060,LERUNTSE-LESEDI SEC SCHOOL,9252050600039,Admission to Diploma,,,,,,,,,,,,,,,,
NORTH-WEST,9205060,LERUNTSE-LESEDI SEC SCHOOL,9252050600040,Admission to Bachelor Degree,,,,,,,,,,,,,,,,
NORTH-WEST,9205060,LERUNTSE-LESEDI SEC SCHOOL,9252050600041,Admission to Bachelor Degree,,,,,,,,,,,,,,,,
NORTH-WEST,9205060,LERUNTSE-LESEDI SEC SCHOOL,9252050600042,Admission to Bachelor Degree,,,,,,,,,,,,,,,,
NORTH-WEST,9205060,LERUNTSE-LESEDI SEC SCHOOL,9252050600043,Admission to Diploma,,,,,,,,,,,,,,,,
NORTH-WEST,9205060,LERUNTSE-LESEDI SEC SCHOOL,9252050600045,Admission to Diploma,,,,,,,,,,,,,,,,
NORTH-WEST,9205060,LERUNTSE-LESEDI SEC SCHOOL,9252050600046,Admission to Diploma,,,,,,,,,,,,,,,,
NORTH-WEST,9205060,LERUNTSE-LESEDI SEC SCHOOL,9252050600047,Admission to Bachelor Degree,SETHL,Setswana Home Language,LIFE,Life Orientation,,,,,,,,,,,,
NORTH-WEST,9205060,LERUNTSE-LESEDI SEC SCHOOL,9252050600048,Admission to Diploma,,,,,,,,,,,,,,,,
NORTH-WEST,9205060,LERUNTSE-LESEDI SEC SCHOOL,9252050600049,Admission to Diploma,,,,,,,,,,,,,,,,
NORTH-WEST,9205060,LERUNTSE-LESEDI SEC SCHOOL,9252050600050,Admission to Bachelor Degree,,,,,,,,,,,,,,,,
NORTH-WEST,9205060,LERUNTSE-LESEDI SEC SCHOOL,9252050600051,Admission to Bachelor Degree,,,,,,,,,,,,,,,,
NORTH-WEST,9205060,LERUNTSE-LESEDI SEC SCHOOL,9252050600052,Admission to Bachelor Degree,,,,,,,,,,,,,,,,
NORTH-WEST,9205060,LERUNTSE-LESEDI SEC SCHOOL,9252050600053,Admission to Bachelor Degree,SETHL,Setswana Home Language,BSTD,Business Studies,,,,,,,,,,,,
NORTH-WEST,9205060,LERUNTSE-LESEDI SEC SCHOOL,9252050600054,Admission to Higher Certificate,,,,,,,,,,,,,,,,
NORTH-WEST,9205060,LERUNTSE-LESEDI SEC SCHOOL,9252050600055,Admission to Bachelor Degree,,,,,,,,,,,,,,,,
NORTH-WEST,9205060,LERUNTSE-LESEDI SEC SCHOOL,9252050600056,Admission to Bachelor Degree,,,,,,,,,,,,,,,,
NORTH-WEST,9205060,LERUNTSE-LESEDI SEC SCHOOL,9252050600057,Admission to Higher Certificate,,,,,,,,,,,,,,,,
NORTH-WEST,9205060,LERUNTSE-LESEDI SEC SCHOOL,9252050600058,Admission to Bachelor Degree,,,,,,,,,,,,,,,,
NORTH-WEST,9205060,LERUNTSE-LESEDI SEC SCHOOL,9252050600059,Admission to Diploma,,,,,,,,,,,,,,,,
NORTH-WEST,9205060,LERUNTSE-LESEDI SEC SCHOOL,9252050600060,Admission to Bachelor Degree,,,,,,,,,,,,,,,,
NORTH-WEST,9205060,LERUNTSE-LESEDI SEC SCHOOL,9252050600061,Admission to Higher Certificate,,,,,,,,,,,,,,,,
NORTH-WEST,9205060,LERUNTSE-LESEDI SEC SCHOOL,9252050600062,Admission to Diploma,,,,,,,,,,,,,,,,
NORTH-WEST,9205060,LERUNTSE-LESEDI SEC SCHOOL,9252050600063,Admission to Higher Certificate,,,,,,,,,,,,,,,,
NORTH-WEST,9205060,LERUNTSE-LESEDI SEC SCHOOL,9252050600064,Admission to Higher Certificate,,,,,,,,,,,,,,,,
NORTH-WEST,9205060,LERUNTSE-LESEDI SEC SCHOOL,9252050600065,Admission to Diploma,,,,,,,,,,,,,,,,
NORTH-WEST,9205060,LERUNTSE-LESEDI SEC SCHOOL,9252050600066,Admission to Diploma,,,,,,,,,,,,,,,,
NORTH-WEST,9205060,LERUNTSE-LESEDI SEC SCHOOL,9252050600067,Admission to Bachelor Degree,,,,,,,,,,,,,,,,
NORTH-WEST,9205060,LERUNTSE-LESEDI SEC SCHOOL,9252050600068,Admission to Bachelor Degree,,,,,,,,,,,,,,,,
NORTH-WEST,9205060,LERUNTSE-LESEDI SEC SCHOOL,9252050600069,Admission to Bachelor Degree,,,,,,,,,,,,,,,,
NORTH-WEST,9205060,LERUNTSE-LESEDI SEC SCHOOL,9252050600070,Admission to Diploma,,,,,,,,,,,,,,,,
NORTH-WEST,9205060,LERUNTSE-LESEDI SEC SCHOOL,9252050600071,Admission to Diploma,,,,,,,,,,,,,,,,
NORTH-WEST,9205060,LERUNTSE-LESEDI SEC SCHOOL,9252050600072,Admission to Bachelor Degree,SETHL,Setswana Home Language,LIFE,Life Orientation,GEOG,Geography,LFSC,Life Sciences,,,,,,,,
NORTH-WEST,9205060,LERUNTSE-LESEDI SEC SCHOOL,9252050600073,Admission to Diploma,,,,,,,,,,,,,,,,
NORTH-WEST,9205060,LERUNTSE-LESEDI SEC SCHOOL,9252050600074,Admission to Bachelor Degree,,,,,,,,,,,,,,,,
NORTH-WEST,9205060,LERUNTSE-LESEDI SEC SCHOOL,9252050600075,Admission to Bachelor Degree,SETHL,Setswana Home Language,ENGFA,English First Additional,,,,,,,,,,,,
NORTH-WEST,9205060,LERUNTSE-LESEDI SEC SCHOOL,9252050600076,Admission to Bachelor Degree,,,,,,,,,,,,,,,,
NORTH-WEST,9205060,LERUNTSE-LESEDI SEC SCHOOL,9252050600077,Admission to Diploma,,,,,,,,,,,,,,,,
NORTH-WEST,9205060,LERUNTSE-LESEDI SEC SCHOOL,9252050600078,Admission to Bachelor Degree,,,,,,,,,,,,,,,,
NORTH-WEST,9205060,LERUNTSE-LESEDI SEC SCHOOL,9252050600079,Admission to Higher Certificate,,,,,,,,,,,,,,,,
NORTH-WEST,9205060,LERUNTSE-LESEDI SEC SCHOOL,9252050600080,Admission to Bachelor Degree,AFRSA,Afrikaans Second Addition,,,,,,,,,,,,,,
NORTH-WEST,9205060,LERUNTSE-LESEDI SEC SCHOOL,9252050600081,Admission to Bachelor Degree,,,,,,,,,,,,,,,,
NORTH-WEST,9205060,LERUNTSE-LESEDI SEC SCHOOL,9252050600082,Admission to Higher Certificate,,,,,,,,,,,,,,,,
NORTH-WEST,9205060,LERUNTSE-LESEDI SEC SCHOOL,9252050600084,Admission to Bachelor Degree,,,,,,,,,,,,,,,,
NORTH-WEST,9205060,LERUNTSE-LESEDI SEC SCHOOL,9252050600085,Admission to Higher Certificate,,,,,,,,,,,,,,,,
NORTH-WEST,9205060,LERUNTSE-LESEDI SEC SCHOOL,9252050600086,Admission to Diploma,,,,,,,,,,,,,,,,
NORTH-WEST,9205060,LERUNTSE-LESEDI SEC SCHOOL,9252050600087,Admission to Higher Certificate,,,,,,,,,,,,,,,,
NORTH-WEST,9205060,LERUNTSE-LESEDI SEC SCHOOL,9252050600088,Admission to Bachelor Degree,,,,,,,,,,,,,,,,
NORTH-WEST,9205060,LERUNTSE-LESEDI SEC SCHOOL,9252050600089,Admission to Diploma,,,,,,,,,,,,,,,,
NORTH-WEST,9205060,LERUNTSE-LESEDI SEC SCHOOL,9252050600090,Admission to Higher Certificate,,,,,,,,,,,,,,,,
NORTH-WEST,9205060,LERUNTSE-LESEDI SEC SCHOOL,9252050600091,Admission to Diploma,,,,,,,,,,,,,,,,
NORTH-WEST,9205060,LERUNTSE-LESEDI SEC SCHOOL,9252050600092,Admission to Diploma,,,,,,,,,,,,,,,,
NORTH-WEST,9205060,LERUNTSE-LESEDI SEC SCHOOL,9252050600093,Admission to Diploma,,,,,,,,,,,,,,,,
NORTH-WEST,9205060,LERUNTSE-LESEDI SEC SCHOOL,9252050600094,Admission to Bachelor Degree,,,,,,,,,,,,,,,,
NORTH-WEST,9205060,LERUNTSE-LESEDI SEC SCHOOL,9252050600095,Admission to Diploma,,,,,,,,,,,,,,,,
NORTH-WEST,9205060,LERUNTSE-LESEDI SEC SCHOOL,9252050600096,Admission to Bachelor Degree,,,,,,,,,,,,,,,,
NORTH-WEST,9205060,LERUNTSE-LESEDI SEC SCHOOL,9252050600098,Admission to Higher Certificate,,,,,,,,,,,,,,,,
NORTH-WEST,9205060,LERUNTSE-LESEDI SEC SCHOOL,9252050600099,Admission to Bachelor Degree,SETHL,Setswana Home Language,,,,,,,,,,,,,,
NORTH-WEST,9205060,LERUNTSE-LESEDI SEC SCHOOL,9252050600100,Admission to Bachelor Degree,,,,,,,,,,,,,,,,
NORTH-WEST,9205060,LERUNTSE-LESEDI SEC SCHOOL,9252050600101,Admission to Diploma,,,,,,,,,,,,,,,,
NORTH-WEST,9205060,LERUNTSE-LESEDI SEC SCHOOL,9252050600102,Admission to Bachelor Degree,,,,,,,,,,,,,,,,
NORTH-WEST,9205060,LERUNTSE-LESEDI SEC SCHOOL,9252050600103,Admission to Diploma,,,,,,,,,,,,,,,,
NORTH-WEST,9205060,LERUNTSE-LESEDI SEC SCHOOL,9252050600104,Admission to Bachelor Degree,,,,,,,,,,,,,,,,
NORTH-WEST,9205081,NTLATSENG PUBLIC COMBINED SCHOOL,9252050810001,Admission to Bachelor Degree,,,,,,,,,,,,,,,,
NORTH-WEST,9205081,NTLATSENG PUBLIC COMBINED SCHOOL,9252050810002,Admission to Diploma,,,,,,,,,,,,,,,,
NORTH-WEST,9205081,NTLATSENG PUBLIC COMBINED SCHOOL,9252050810003,Admission to Diploma,,,,,,,,,,,,,,,,
NORTH-WEST,9205081,NTLATSENG PUBLIC COMBINED SCHOOL,9252050810006,Admission to Diploma,,,,,,,,,,,,,,,,
NORTH-WEST,9205081,NTLATSENG PUBLIC COMBINED SCHOOL,9252050810007,Admission to Higher Certificate,,,,,,,,,,,,,,,,
NORTH-WEST,9205081,NTLATSENG PUBLIC COMBINED SCHOOL,9252050810008,Admission to Diploma,,,,,,,,,,,,,,,,
NORTH-WEST,9205081,NTLATSENG PUBLIC COMBINED SCHOOL,9252050810011,Admission to Diploma,,,,,,,,,,,,,,,,
NORTH-WEST,9205081,NTLATSENG PUBLIC COMBINED SCHOOL,9252050810012,Admission to Higher Certificate,,,,,,,,,,,,,,,,
NORTH-WEST,9205081,NTLATSENG PUBLIC COMBINED SCHOOL,9252050810014,Admission to Diploma,,,,,,,,,,,,,,,,
NORTH-WEST,9205081,NTLATSENG PUBLIC COMBINED SCHOOL,9252050810015,Admission to Higher Certificate,,,,,,,,,,,,,,,,
NORTH-WEST,9205081,NTLATSENG PUBLIC COMBINED SCHOOL,9252050810016,Admission to Higher Certificate,,,,,,,,,,,,,,,,
NORTH-WEST,9205081,NTLATSENG PUBLIC COMBINED SCHOOL,9252050810017,Admission to Bachelor Degree,,,,,,,,,,,,,,,,
NORTH-WEST,9205081,NTLATSENG PUBLIC COMBINED SCHOOL,9252050810018,Admission to Diploma,,,,,,,,,,,,,,,,
NORTH-WEST,9205081,NTLATSENG PUBLIC COMBINED SCHOOL,9252050810019,Admission to Diploma,,,,,,,,,,,,,,,,
NORTH-WEST,9205081,NTLATSENG PUBLIC COMBINED SCHOOL,9252050810020,Admission to Bachelor Degree,SETHL,Setswana Home Language,,,,,,,,,,,,,,
NORTH-WEST,9205081,NTLATSENG PUBLIC COMBINED SCHOOL,9252050810021,Admission to Diploma,,,,,,,,,,,,,,,,
NORTH-WEST,9205081,NTLATSENG PUBLIC COMBINED SCHOOL,9252050810022,Admission to Diploma,,,,,,,,,,,,,,,,
NORTH-WEST,9205081,NTLATSENG PUBLIC COMBINED SCHOOL,9252050810023,Admission to Higher Certificate,,,,,,,,,,,,,,,,
NORTH-WEST,9205081,NTLATSENG PUBLIC COMBINED SCHOOL,9252050810024,Admission to Diploma,,,,,,,,,,,,,,,,
NORTH-WEST,9205081,NTLATSENG PUBLIC COMBINED SCHOOL,9252050810025,Admission to Bachelor Degree,SETHL,Setswana Home Language,,,,,,,,,,,,,,
NORTH-WEST,9205081,NTLATSENG PUBLIC COMBINED SCHOOL,9252050810026,Admission to Bachelor Degree,,,,,,,,,,,,,,,,
NORTH-WEST,9205081,NTLATSENG PUBLIC COMBINED SCHOOL,9252050810027,Admission to Diploma,,,,,,,,,,,,,,,,
NORTH-WEST,9205081,NTLATSENG PUBLIC COMBINED SCHOOL,9252050810029,Admission to Higher Certificate,,,,,,,,,,,,,,,,
NORTH-WEST,9205081,NTLATSENG PUBLIC COMBINED SCHOOL,9252050810030,Admission to Diploma,,,,,,,,,,,,,,,,
NORTH-WEST,9205081,NTLATSENG PUBLIC COMBINED SCHOOL,9252050810031,Admission to Bachelor Degree,SETHL,Setswana Home Language,,,,,,,,,,,,,,
NORTH-WEST,9205081,NTLATSENG PUBLIC COMBINED SCHOOL,9252050810034,Admission to Diploma,,,,,,,,,,,,,,,,
NORTH-WEST,9205081,NTLATSENG PUBLIC COMBINED SCHOOL,9252050810035,Admission to Diploma,,,,,,,,,,,,,,,,
NORTH-WEST,9205081,NTLATSENG PUBLIC COMBINED SCHOOL,9252050810036,Admission to Diploma,,,,,,,,,,,,,,,,
NORTH-WEST,9205081,NTLATSENG PUBLIC COMBINED SCHOOL,9252050810040,Admission to Bachelor Degree,,,,,,,,,,,,,,,,
NORTH-WEST,9205083,NW SEC  SCHOOL FOR THE DEAF,9252050830002,Admission to Higher Certificate,,,,,,,,,,,,,,,,
NORTH-WEST,9205083,NW SEC  SCHOOL FOR THE DEAF,9252050830003,Admission to Bachelor Degree,,,,,,,,,,,,,,,,
NORTH-WEST,9205083,NW SEC  SCHOOL FOR THE DEAF,9252050830005,Admission to Higher Certificate,,,,,,,,,,,,,,,,
NORTH-WEST,9205106,REABONA SECONDARY SCHOOL,9252051060001,Admission to Diploma,,,,,,,,,,,,,,,,
NORTH-WEST,9205106,REABONA SECONDARY SCHOOL,9252051060002,Admission to Higher Certificate,,,,,,,,,,,,,,,,
NORTH-WEST,9205106,REABONA SECONDARY SCHOOL,9252051060003,Admission to Higher Certificate,,,,,,,,,,,,,,,,
NORTH-WEST,9205106,REABONA SECONDARY SCHOOL,9252051060004,Admission to Bachelor Degree,,,,,,,,,,,,,,,,
NORTH-WEST,9205106,REABONA SECONDARY SCHOOL,9252051060005,Admission to Bachelor Degree,,,,,,,,,,,,,,,,
NORTH-WEST,9205106,REABONA SECONDARY SCHOOL,9252051060006,Admission to Diploma,,,,,,,,,,,,,,,,
NORTH-WEST,9205106,REABONA SECONDARY SCHOOL,9252051060007,Admission to Higher Certificate,,,,,,,,,,,,,,,,
NORTH-WEST,9205106,REABONA SECONDARY SCHOOL,9252051060008,Admission to Bachelor Degree,SETHL,Setswana Home Language,,,,,,,,,,,,,,
NORTH-WEST,9205106,REABONA SECONDARY SCHOOL,9252051060009,Admission to Diploma,,,,,,,,,,,,,,,,
NORTH-WEST,9205106,REABONA SECONDARY SCHOOL,9252051060010,Admission to Higher Certificate,,,,,,,,,,,,,,,,
NORTH-WEST,9205106,REABONA SECONDARY SCHOOL,9252051060011,Admission to Diploma,,,,,,,,,,,,,,,,
NORTH-WEST,9205106,REABONA SECONDARY SCHOOL,9252051060012,Admission to Higher Certificate,,,,,,,,,,,,,,,,
NORTH-WEST,9205106,REABONA SECONDARY SCHOOL,9252051060013,Admission to Diploma,,,,,,,,,,,,,,,,
NORTH-WEST,9205106,REABONA SECONDARY SCHOOL,9252051060014,Admission to Diploma,,,,,,,,,,,,,,,,
NORTH-WEST,9205106,REABONA SECONDARY SCHOOL,9252051060015,Admission to Diploma,,,,,,,,,,,,,,,,
NORTH-WEST,9205106,REABONA SECONDARY SCHOOL,9252051060016,Admission to Bachelor Degree,SETHL,Setswana Home Language,HIST,History,,,,,,,,,,,,
NORTH-WEST,9205106,REABONA SECONDARY SCHOOL,9252051060017,Admission to Diploma,,,,,,,,,,,,,,,,
NORTH-WEST,9205106,REABONA SECONDARY SCHOOL,9252051060018,Admission to Higher Certificate,,,,,,,,,,,,,,,,
NORTH-WEST,9205106,REABONA SECONDARY SCHOOL,9252051060019,Admission to Higher Certificate,,,,,,,,,,,,,,,,
NORTH-WEST,9205106,REABONA SECONDARY SCHOOL,9252051060020,Admission to Bachelor Degree,,,,,,,,,,,,,,,,
NORTH-WEST,9205106,REABONA SECONDARY SCHOOL,9252051060021,Admission to Bachelor Degree,,,,,,,,,,,,,,,,
NORTH-WEST,9205106,REABONA SECONDARY SCHOOL,9252051060022,Admission to Higher Certificate,,,,,,,,,,,,,,,,
NORTH-WEST,9205106,REABONA SECONDARY SCHOOL,9252051060023,Admission to Higher Certificate,,,,,,,,,,,,,,,,
